compound,Date,Date.1,Rating,Title,Review,scores,compound
0.9247,2019-10-01,2019-10-01,50.0,"Good, friendly service","I do not fly often and had flown a competitor airline in March of this year.  I decided to try Southwest in October of this year as I had been very dissatisfied with the March choice.  Southwest served a snack and drink choice which was a nice touch, not having that with the previous airline.  The crew was friendly and courteous and asked several times if I needed anything.  I am glad Southwest hasn’t forgotten how to treat customers with care.","{'neg': 0.054, 'neu': 0.739, 'pos': 0.207, 'compound': 0.9247}",0.9247
0.9248,2020-03-01,2020-03-01,30.0,Another disappointment,"I shared my disappointment about our trip on American Airlines to Aruba earlier, but our return trip was very good…until the end.  Had excellent service from Aruba to Charlotte, the flight attendant, Leslie, was extremely helpful and provided a pleasant experience.  When we landed in Charlotte we had a four-hour layover before our next flight, however, we noticed that there was an earlier flight departing in two hours, thus saving us two hours of waiting.  We inquired with AA customer service desk knowing that we had full price tickets and thought we might be able to switch flights.  The Charlotte CSR was quite friendly and said she would try to switch our luggage to the earlier flight, noting that we could NOT fly without our checked luggage.  After several key strokes on her computer, we were told we were out of luck.  Hopefully, she really did try!  We were fine, no complaints, knowing that it’s a TSA rule about the luggage and we had planned to hunker down for the long delay anyways.However, the real disappointment occurred when we reached Richmond.  First, we waited 45 minutes at Midnight for our luggage to start arriving on the carousel, which made no sense whatsoever; since we were the only plane at the time (Miami arrived later).  We quickly secured one bag, but my spouse's bag had not arrived.  We spent another 10 minutes waiting and were directed to another carousel where more bags arrived, but not ours.  My spouse went into the AA office to report the missing bag and low and behold, there was his bag!  It had flown solo on the earlier flight we tried to get on.  So, AA will let the luggage fly w/o the passenger, but not the passenger w/o the luggage.  Really?","{'neg': 0.072, 'neu': 0.821, 'pos': 0.107, 'compound': 0.9248}",0.9248
0.9249,2019-10-01,2019-10-01,50.0,Economy with Service,I have traveled on Southwest in the past and have always been pleased with the service rendered. The process from ticket purchase to check in to boarding seem to flow without problems. My outbound and returning flights were not filled to capacity and so gave an opportunity to spread out. The cabin personnel were welcoming and in the short trip made all as comfortable as possible. They normally beat other airlines when it comes to price and service. Southwest will be my first choice when looking for flights.,"{'neg': 0.0, 'neu': 0.85, 'pos': 0.15, 'compound': 0.9249}",0.9249
0.9249,2019-12-01,2019-12-01,50.0,Js,"Service desk very competent and friendly, boarding seamless and well organized. Flight staff helpful and friendly","{'neg': 0.0, 'neu': 0.433, 'pos': 0.567, 'compound': 0.9249}",0.9249
0.925,2019-10-01,2019-10-01,50.0,Delta is very professional,"First, I got upgraded!  That always makes for a nicer flight.  People in first class are not as friendly as people in coach but I'll take the wider seat and meal service over chatting with a stranger.  The best thing I like about Delta is the professionalism of their people. They must go thru a screening process before being hired because I don't recall an agent, flight attendant, or pilot that lost their cool in a stressful situation.On this particular trip as we were waiting to bag check there was a large family with four kids and they were out of control.  One kid was constantly crying and two of the others were bickering back and forth and the mother was starting to loose her cool.  The Delta agent calmly took it in and reassured the mother that she could take her time even thought there were a line of people behind the family. That moment of calmness eased my anxiety that I was feeling for the mother of the four.","{'neg': 0.094, 'neu': 0.743, 'pos': 0.163, 'compound': 0.925}",0.925
0.9252,2020-03-01,2020-03-01,50.0,"On time, clean, great attention and service by crew","Flight was full, but on time and crew gave great service.  Smooth ride with good updates by pilots.  We fly Delta regularly and believe they are committed to those they serve--us their passengers!","{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.9252}",0.9252
0.9252,2019-09-01,2019-09-01,50.0,LUV Southwest,"I will always love SW for no bag fees, pleasant employees and mostly reliable service.  There were no hiccups on this recent flight from Denver to Albany via Baltimore.  BWI is a great airport for a layover, so enjoyed crab cakes and wine before departing for Albany.","{'neg': 0.076, 'neu': 0.652, 'pos': 0.272, 'compound': 0.9252}",0.9252
0.9253,2020-01-01,2020-01-01,40.0,Flying home wtj family,Had to call in Miami several times for wheel chairs but after that all went well. Treatment on aircraft and in terminals improved a great deal. Still haven't figured out why we had to fy thru Boston.,"{'neg': 0.0, 'neu': 0.726, 'pos': 0.274, 'compound': 0.9253}",0.9253
0.9253,2019-07-01,2019-07-01,50.0,Excellent Service,Very good flight - excellent service.  Attendants were friendly and the terminal workers were very helpful.,"{'neg': 0.0, 'neu': 0.45, 'pos': 0.55, 'compound': 0.9253}",0.9253
0.9254,2019-09-01,2019-09-01,50.0,Southwest SJC to MDW,It has to be the best flight. It left on time and avoided turbulence. The flight attendants were friendly and offered snacks a couple of times and the way they take your refreshment orders first instead of rolling the cart is really smart. Always love Southwest air.,"{'neg': 0.041, 'neu': 0.704, 'pos': 0.255, 'compound': 0.9254}",0.9254
0.9254,2019-08-01,2019-08-01,50.0,Southwest is the best!!!!,"Can’t say enough about Southwest Airlines. I’ve always received excellent service and especially love NO CHARGE for luggage!  Everything from the ease of pre-check-in 24 hours before my flight to assistance, if needed, at baggage check-in, to customer service via the flight attendants, etc is great!  Will always try to fly Southwest if my destination allows for it!","{'neg': 0.045, 'neu': 0.737, 'pos': 0.218, 'compound': 0.9254}",0.9254
0.9256,2019-10-01,2019-10-01,50.0,LUGGAGE IS FREE,"My husband and I always try to arrive early to get through security and to our gate without a lot of stress. We had a 6:55am flight. Because of a health problem, we had requested handicapped boarding for the first time and that went very well at the check-in. We were flying out of Austin the Tuesday after an Austin City Limits week-end, so the airport was EXTREMELY busy and for the first time in Austin we experienced drug dogs at the check point, which made the check point very slow! (We have flown through Panama and had to walk by drug dogs before, but never in the US.)The plane wasn’t full, so when we boarded we were able to get an aisle and window seat with an open middle seat, which was great!The flight attendants were very pleasant and we were served very quickly and asked several times afterward if we wanted anything!Don’t forget that each passenger is allowed two checked suitcases FREE!","{'neg': 0.024, 'neu': 0.88, 'pos': 0.096, 'compound': 0.9256}",0.9256
0.9257,2019-11-01,2019-11-01,40.0,"Great Exit, No Food on Return!","The flight and the flight attendants were wonderful both on the way there and on the way back.  Both planes on the way to Bonaire had everything, working entertainment, plenty of refreshments, meals to purchase and great service.  The return flight leaving Bonaire did not have working entertainment in all seats including one of ours so no distractions for the 4 hour flight and then they ran out of ALL purchasable food about a third of the way through the passengers.  So two thirds of the hungry passengers were offered an extra package of crackers or cookies and a soft drink.  There is no excuse for this, even with the excuse that the plane was supplied in Atlanta and not in Bonaire.  The airline is fully aware of how many passengers would be on those 2 flights and should have supplied adequately for both flights.  Thankfully we had just enough layover to get a bite to eat so we did not have to go 18 hours without food other than a package of crackers.Otherwise, things were fine.  I believe for the cost to fly these days that the entertainment promised and the food truck should be able to do what both are intended to do.  So, maintain your equipment and put some extra food on the damn plane!","{'neg': 0.046, 'neu': 0.842, 'pos': 0.112, 'compound': 0.9257}",0.9257
0.9258,2019-12-01,2019-12-01,30.0,A different experience,"We were unable to select seats before our flight and our seats were allocated at check-in - several rows apart which was fine for us as adults, but can see it being an issue for families (not sure if they make an allowance to sit families together). Before boarding Delta announced that the flight was fully booked, and asked for volunteers to have their baggage checked in at no cost rather than take it as carry-on, this freed up space in the overhead lockers, something to keep in mind if your baggage fits in the carry-on limits, but there is no guarantee that this will happen on all flights.The aircraft itself was fairly basic with not particularly comfortable seats (have ridden in buses that are more comfortable) but the amount of leg room was pretty good for me, although I am not a tall person. A drink and snack was served mid flight. All in all it wasn't too bad but nothing to write home about.","{'neg': 0.051, 'neu': 0.824, 'pos': 0.124, 'compound': 0.9258}",0.9258
0.9258,2020-02-01,2020-02-01,40.0,Business class to Cancun,"Flight was wonderful, loved the attention.  Food was great and seats were very comfortable.  I took away points because we were not able to use the Lounge at JFK because Cancun is not considered International, Mexico City is.  How does that make sense? We were a little disappointed.","{'neg': 0.047, 'neu': 0.694, 'pos': 0.259, 'compound': 0.9258}",0.9258
0.9258,2019-11-01,2019-11-01,50.0,Aruba Yearly Trip,"Great on time flight. Connected through Charlotte and connection time was short.  In CLT had to de-plane down stairs in the rain.  No assistance from the crew.  Overall, flight was good.  Return flight from Aruba was fabulous!  So happy AA has added Aruba to their Dallas flights.","{'neg': 0.037, 'neu': 0.713, 'pos': 0.249, 'compound': 0.9258}",0.9258
0.9259,2019-10-01,2019-10-01,30.0,Nothing Wrong with Average,Please don't get me wrong there was nothing bad about our flight to LAS. We paid for early bird boarding and were able to snag a pair of seats in the exit row. Dropping off our bag and getting boarding passes was seemless. Security at DIA took FOREVER! At least 35 minutes on a Sunday evening.Boarding was efficient. The flight was non-descipt and had the standard drink and pretzels. Folks on the flight were calm compared to other flights I've taken to Vegas.Baggage pick up time was average.Will fly with SWA again.,"{'neg': 0.0, 'neu': 0.844, 'pos': 0.156, 'compound': 0.9259}",0.9259
